"id","setId","slot","name","parts","icon","worldPrefab","gridW","gridH","itemType","weight"
"11001","110","Head","Preset_110 Head","Chr_HeadCoverings_No_Hair_07","set_110_Head.png","Assets/Game/Prefabs/Equipment/World/set_110_Head_World.prefab","3","3","Head","1.5"
"11002","110","Body","Preset_110 Body","Chr_Torso_Male_03;Chr_ArmUpperRight_Male_09;Chr_ArmUpperLeft_Male_06;Chr_ShoulderAttachRight_14;Chr_ShoulderAttachLeft_14","set_110_Body.png","Assets/Game/Prefabs/Equipment/World/set_110_Body_World.prefab","4","6","Body","7"
"11004","110","Forearm","Preset_110 Forearm","Chr_ArmLowerRight_Male_17;Chr_ArmLowerLeft_Male_17;Chr_HandRight_Male_11;Chr_HandLeft_Male_17","set_110_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_110_Forearm_World.prefab","2","3","Forearm","2"
"11005","110","Hips","Preset_110 Hips","Chr_HipsAttachment_08;Chr_Hips_Male_08","set_110_Hips.png","Assets/Game/Prefabs/Equipment/World/set_110_Hips_World.prefab","4","5","Hips","3"
"11006","110","Leg","Preset_110 Leg","Chr_LegRight_Male_16;Chr_KneeAttachRight_01;Chr_LegLeft_Male_16;Chr_KneeAttachLeft_08","set_110_Leg.png","Assets/Game/Prefabs/Equipment/World/set_110_Leg_World.prefab","4","3","Leg","4"
"11007","110","Back","Preset_110 Back","Chr_BackAttachment_04","set_110_Back.png","Assets/Game/Prefabs/Equipment/World/set_110_Back_World.prefab","4","3","BackSlot","2"
"11102","111","Body","Preset_111 Body","Chr_Torso_Female_19;Chr_ArmUpperRight_Female_15;Chr_ArmUpperLeft_Female_00","set_111_Body.png","Assets/Game/Prefabs/Equipment/World/set_111_Body_World.prefab","4","6","Body","7"
"11104","111","Forearm","Preset_111 Forearm","Chr_ArmLowerRight_Female_02;Chr_ArmLowerLeft_Female_02;Chr_HandRight_Female_17;Chr_HandLeft_Female_17","set_111_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_111_Forearm_World.prefab","2","3","Forearm","2"
"11105","111","Hips","Preset_111 Hips","Chr_Hips_Female_06","set_111_Hips.png","Assets/Game/Prefabs/Equipment/World/set_111_Hips_World.prefab","4","5","Hips","3"
"11106","111","Leg","Preset_111 Leg","Chr_LegRight_Female_14;Chr_KneeAttachRight_09;Chr_LegLeft_Female_14;Chr_KneeAttachLeft_09","set_111_Leg.png","Assets/Game/Prefabs/Equipment/World/set_111_Leg_World.prefab","4","3","Leg","4"
"11107","111","Back","Preset_111 Back","Chr_BackAttachment_03","set_111_Back.png","Assets/Game/Prefabs/Equipment/World/set_111_Back_World.prefab","4","3","BackSlot","2"
"11201","112","Head","Preset_112 Head","Chr_HelmetAttachment_04","set_112_Head.png","Assets/Game/Prefabs/Equipment/World/set_112_Head_World.prefab","3","3","Head","1.5"
"11202","112","Body","Preset_112 Body","Chr_Torso_Female_24;Chr_ArmUpperRight_Female_04;Chr_ArmUpperLeft_Female_15;Chr_ShoulderAttachRight_10","set_112_Body.png","Assets/Game/Prefabs/Equipment/World/set_112_Body_World.prefab","4","6","Body","7"
"11204","112","Forearm","Preset_112 Forearm","Chr_ArmLowerRight_Female_03;Chr_ArmLowerLeft_Female_03;Chr_HandRight_Female_08;Chr_HandLeft_Female_09","set_112_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_112_Forearm_World.prefab","2","3","Forearm","2"
"11205","112","Hips","Preset_112 Hips","Chr_HipsAttachment_10;Chr_Hips_Female_02","set_112_Hips.png","Assets/Game/Prefabs/Equipment/World/set_112_Hips_World.prefab","4","5","Hips","3"
"11206","112","Leg","Preset_112 Leg","Chr_LegRight_Female_08;Chr_KneeAttachRight_11;Chr_LegLeft_Female_08;Chr_KneeAttachLeft_11","set_112_Leg.png","Assets/Game/Prefabs/Equipment/World/set_112_Leg_World.prefab","4","3","Leg","4"
"11207","112","Back","Preset_112 Back","Chr_BackAttachment_08","set_112_Back.png","Assets/Game/Prefabs/Equipment/World/set_112_Back_World.prefab","4","3","BackSlot","2"
"11302","113","Body","Preset_113 Body","Chr_Torso_Female_28;Chr_ArmUpperRight_Female_11;Chr_ArmUpperLeft_Female_11","set_113_Body.png","Assets/Game/Prefabs/Equipment/World/set_113_Body_World.prefab","4","6","Body","7"
"11304","113","Forearm","Preset_113 Forearm","Chr_ArmLowerRight_Female_06;Chr_ArmLowerLeft_Female_06;Chr_HandRight_Female_10;Chr_HandLeft_Female_15","set_113_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_113_Forearm_World.prefab","2","3","Forearm","2"
"11305","113","Hips","Preset_113 Hips","Chr_HipsAttachment_08;Chr_Hips_Female_19","set_113_Hips.png","Assets/Game/Prefabs/Equipment/World/set_113_Hips_World.prefab","4","5","Hips","3"
"11306","113","Leg","Preset_113 Leg","Chr_LegRight_Female_02;Chr_KneeAttachRight_09;Chr_LegLeft_Female_02;Chr_KneeAttachLeft_09","set_113_Leg.png","Assets/Game/Prefabs/Equipment/World/set_113_Leg_World.prefab","4","3","Leg","4"
"11307","113","Back","Preset_113 Back","Chr_BackAttachment_01","set_113_Back.png","Assets/Game/Prefabs/Equipment/World/set_113_Back_World.prefab","4","3","BackSlot","2"
"11402","114","Body","Preset_114 Body","Chr_Torso_Male_28;Chr_ArmUpperRight_Male_10;Chr_ArmUpperLeft_Male_04;Chr_ShoulderAttachRight_12;Chr_ShoulderAttachLeft_12","set_114_Body.png","Assets/Game/Prefabs/Equipment/World/set_114_Body_World.prefab","4","6","Body","7"
"11404","114","Forearm","Preset_114 Forearm","Chr_ArmLowerRight_Male_07;Chr_ArmLowerLeft_Male_07;Chr_HandRight_Male_08;Chr_HandLeft_Male_08","set_114_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_114_Forearm_World.prefab","2","3","Forearm","2"
"11405","114","Hips","Preset_114 Hips","Chr_HipsAttachment_09;Chr_Hips_Male_11","set_114_Hips.png","Assets/Game/Prefabs/Equipment/World/set_114_Hips_World.prefab","4","5","Hips","3"
"11406","114","Leg","Preset_114 Leg","Chr_LegRight_Male_14;Chr_LegLeft_Male_14;Chr_KneeAttachLeft_03","set_114_Leg.png","Assets/Game/Prefabs/Equipment/World/set_114_Leg_World.prefab","4","3","Leg","4"
"11407","114","Back","Preset_114 Back","Chr_BackAttachment_03","set_114_Back.png","Assets/Game/Prefabs/Equipment/World/set_114_Back_World.prefab","4","3","BackSlot","2"
"11502","115","Body","Preset_115 Body","Chr_Torso_Male_08;Chr_ArmUpperRight_Male_16;Chr_ArmUpperLeft_Male_16;Chr_ShoulderAttachRight_17;Chr_ShoulderAttachLeft_17","set_115_Body.png","Assets/Game/Prefabs/Equipment/World/set_115_Body_World.prefab","4","6","Body","7"
"11504","115","Forearm","Preset_115 Forearm","Chr_ArmLowerRight_Male_17;Chr_ArmLowerLeft_Male_17;Chr_HandRight_Male_15;Chr_HandLeft_Male_17","set_115_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_115_Forearm_World.prefab","2","3","Forearm","2"
"11505","115","Hips","Preset_115 Hips","Chr_HipsAttachment_12;Chr_Hips_Male_19","set_115_Hips.png","Assets/Game/Prefabs/Equipment/World/set_115_Hips_World.prefab","4","5","Hips","3"
"11506","115","Leg","Preset_115 Leg","Chr_LegRight_Male_13;Chr_KneeAttachRight_07;Chr_LegLeft_Male_13;Chr_KneeAttachLeft_07","set_115_Leg.png","Assets/Game/Prefabs/Equipment/World/set_115_Leg_World.prefab","4","3","Leg","4"
"11507","115","Back","Preset_115 Back","Chr_BackAttachment_11","set_115_Back.png","Assets/Game/Prefabs/Equipment/World/set_115_Back_World.prefab","4","3","BackSlot","2"
"11601","116","Head","Preset_116 Head","Chr_HeadCoverings_No_Hair_11","set_116_Head.png","Assets/Game/Prefabs/Equipment/World/set_116_Head_World.prefab","3","3","Head","1.5"
"11602","116","Body","Preset_116 Body","Chr_Torso_Male_17;Chr_ArmUpperRight_Male_16;Chr_ArmUpperLeft_Male_16","set_116_Body.png","Assets/Game/Prefabs/Equipment/World/set_116_Body_World.prefab","4","6","Body","7"
"11604","116","Forearm","Preset_116 Forearm","Chr_ArmLowerRight_Male_06;Chr_ArmLowerLeft_Male_06;Chr_HandRight_Male_02;Chr_HandLeft_Male_13","set_116_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_116_Forearm_World.prefab","2","3","Forearm","2"
"11605","116","Hips","Preset_116 Hips","Chr_HipsAttachment_05;Chr_Hips_Male_06","set_116_Hips.png","Assets/Game/Prefabs/Equipment/World/set_116_Hips_World.prefab","4","5","Hips","3"
"11606","116","Leg","Preset_116 Leg","Chr_LegRight_Male_05;Chr_KneeAttachRight_03;Chr_LegLeft_Male_05;Chr_KneeAttachLeft_03","set_116_Leg.png","Assets/Game/Prefabs/Equipment/World/set_116_Leg_World.prefab","4","3","Leg","4"
"11607","116","Back","Preset_116 Back","Chr_BackAttachment_14","set_116_Back.png","Assets/Game/Prefabs/Equipment/World/set_116_Back_World.prefab","4","3","BackSlot","2"
"11701","117","Head","Preset_117 Head","Chr_HelmetAttachment_12","set_117_Head.png","Assets/Game/Prefabs/Equipment/World/set_117_Head_World.prefab","3","3","Head","1.5"
"11702","117","Body","Preset_117 Body","Chr_Torso_Female_28;Chr_ArmUpperRight_Female_05;Chr_ArmUpperLeft_Female_05;Chr_ShoulderAttachRight_04;Chr_ShoulderAttachLeft_04","set_117_Body.png","Assets/Game/Prefabs/Equipment/World/set_117_Body_World.prefab","4","6","Body","7"
"11704","117","Forearm","Preset_117 Forearm","Chr_ArmLowerRight_Female_05;Chr_ArmLowerLeft_Female_05;Chr_HandRight_Female_17;Chr_HandLeft_Female_12","set_117_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_117_Forearm_World.prefab","2","3","Forearm","2"
"11705","117","Hips","Preset_117 Hips","Chr_HipsAttachment_03;Chr_Hips_Female_25","set_117_Hips.png","Assets/Game/Prefabs/Equipment/World/set_117_Hips_World.prefab","4","5","Hips","3"
"11706","117","Leg","Preset_117 Leg","Chr_LegRight_Female_13;Chr_KneeAttachRight_07;Chr_LegLeft_Female_13;Chr_KneeAttachLeft_07","set_117_Leg.png","Assets/Game/Prefabs/Equipment/World/set_117_Leg_World.prefab","4","3","Leg","4"
"11707","117","Back","Preset_117 Back","Chr_BackAttachment_15","set_117_Back.png","Assets/Game/Prefabs/Equipment/World/set_117_Back_World.prefab","4","3","BackSlot","2"
"11801","118","Head","Preset_118 Head","Chr_HeadCoverings_Base_Hair_02","set_118_Head.png","Assets/Game/Prefabs/Equipment/World/set_118_Head_World.prefab","3","3","Head","1.5"
"11802","118","Body","Preset_118 Body","Chr_Torso_Female_20;Chr_ArmUpperRight_Female_13;Chr_ArmUpperLeft_Female_04;Chr_ShoulderAttachRight_08;Chr_ShoulderAttachLeft_18","set_118_Body.png","Assets/Game/Prefabs/Equipment/World/set_118_Body_World.prefab","4","6","Body","7"
"11804","118","Forearm","Preset_118 Forearm","Chr_ArmLowerRight_Female_11;Chr_ArmLowerLeft_Female_11;Chr_HandRight_Female_12;Chr_HandLeft_Female_12","set_118_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_118_Forearm_World.prefab","2","3","Forearm","2"
"11805","118","Hips","Preset_118 Hips","Chr_Hips_Female_26","set_118_Hips.png","Assets/Game/Prefabs/Equipment/World/set_118_Hips_World.prefab","4","5","Hips","3"
"11806","118","Leg","Preset_118 Leg","Chr_LegRight_Female_09;Chr_KneeAttachRight_09;Chr_LegLeft_Female_09;Chr_KneeAttachLeft_09","set_118_Leg.png","Assets/Game/Prefabs/Equipment/World/set_118_Leg_World.prefab","4","3","Leg","4"
"11902","119","Body","Preset_119 Body","Chr_Torso_Female_26;Chr_ArmUpperRight_Female_19;Chr_ArmUpperLeft_Female_08;Chr_ShoulderAttachRight_04;Chr_ShoulderAttachLeft_04","set_119_Body.png","Assets/Game/Prefabs/Equipment/World/set_119_Body_World.prefab","4","6","Body","7"
"11904","119","Forearm","Preset_119 Forearm","Chr_ArmLowerRight_Female_11;Chr_ArmLowerLeft_Female_11;Chr_HandRight_Female_16;Chr_HandLeft_Female_17","set_119_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_119_Forearm_World.prefab","2","3","Forearm","2"
"11905","119","Hips","Preset_119 Hips","Chr_HipsAttachment_07;Chr_Hips_Female_17","set_119_Hips.png","Assets/Game/Prefabs/Equipment/World/set_119_Hips_World.prefab","4","5","Hips","3"
"11906","119","Leg","Preset_119 Leg","Chr_LegRight_Female_12;Chr_LegLeft_Female_12","set_119_Leg.png","Assets/Game/Prefabs/Equipment/World/set_119_Leg_World.prefab","4","3","Leg","4"
"11907","119","Back","Preset_119 Back","Chr_BackAttachment_03","set_119_Back.png","Assets/Game/Prefabs/Equipment/World/set_119_Back_World.prefab","4","3","BackSlot","2"
"12001","120","Head","Preset_120 Head","Chr_HeadCoverings_Base_Hair_09","set_120_Head.png","Assets/Game/Prefabs/Equipment/World/set_120_Head_World.prefab","3","3","Head","1.5"
"12002","120","Body","Preset_120 Body","Chr_Torso_Male_21;Chr_ArmUpperRight_Male_11;Chr_ArmUpperLeft_Male_11;Chr_ShoulderAttachRight_02;Chr_ShoulderAttachLeft_18","set_120_Body.png","Assets/Game/Prefabs/Equipment/World/set_120_Body_World.prefab","4","6","Body","7"
"12004","120","Forearm","Preset_120 Forearm","Chr_ArmLowerRight_Male_12;Chr_ArmLowerLeft_Male_08;Chr_HandRight_Male_03;Chr_HandLeft_Male_14","set_120_Forearm.png","Assets/Game/Prefabs/Equipment/World/set_120_Forearm_World.prefab","2","3","Forearm","2"
"12005","120","Hips","Preset_120 Hips","Chr_HipsAttachment_10;Chr_Hips_Male_10","set_120_Hips.png","Assets/Game/Prefabs/Equipment/World/set_120_Hips_World.prefab","4","5","Hips","3"
"12006","120","Leg","Preset_120 Leg","Chr_LegRight_Male_02;Chr_LegLeft_Male_16;Chr_KneeAttachLeft_10","set_120_Leg.png","Assets/Game/Prefabs/Equipment/World/set_120_Leg_World.prefab","4","3","Leg","4"
"12007","120","Back","Preset_120 Back","Chr_BackAttachment_11","set_120_Back.png","Assets/Game/Prefabs/Equipment/World/set_120_Back_World.prefab","4","3","BackSlot","2"
